,Id,Fit,Norm Fit,Name,Keywords,Class,UNIPROT,Trypanosomatida
469,2JBP,3.316,0.4145,MAP kinase-activated protein kinase 2,TRANSFERASE,TRANSFERASES,P49137,False
470,2RFA,2.487,0.4145,Transient receptor potential cation channel subfamily V member 6,MEMBRANE PROTEIN,TRANSLOCASES,Q91WD2,False
471,2CXQ,2.896,0.4138,Glucose-6-phosphate isomerase,ISOMERASE,ISOMERASES,P06745,False
472,2J6Y,2.483,0.4138,Phosphoserine phosphatase rsbU,HYDROLASE,HYDROLASES,P40399,False
473,2CY3,2.482,0.4137,"Cytochrome c3, 13 kDa",ELECTRON TRANSPORT (HEME PROTEIN),OXIDOREDUCTASES,P00136,False
474,2PPH,3.722,0.4135,Mitogen-activated protein kinase kinase kinase 3,TRANSFERASE,TRANSFERASES,M3K3_HUMAN,False
475,1TWU,2.48,0.4133,Uncharacterized protein yycE,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P37479,False
476,1WZ8,2.892,0.4132,Enoyl-CoA hydratase,LYASE,LYASES,Q5SLS5,False
477,1YCD,2.891,0.413,Family of serine hydrolases 1,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P38777,False
478,2NQB,2.477,0.4128,Histone H3,STRUCTURAL PROTEIN/DNA,OTHER,P02299,False
479,1KGL,3.298,0.4123,Retinol-binding protein 1,LIPID BINDING PROTEIN,OTHER,P02696,False
480,1WJT,2.471,0.4118,Transcription elongation factor A protein 3,TRANSCRIPTION,OTHER,P23881,False
481,1ICX,2.882,0.4117,Protein LlR18A,ALLERGEN,OTHER,P52778,False
482,3B68,2.881,0.4116,Androgen receptor,TRANSCRIPTION,OTHER,ANDR_HUMAN,False
483,1LMZ,2.881,0.4116,DNA-3-methyladenine glycosylase 1,HYDROLASE,HYDROLASES,P05100,False
484,2JWY,2.878,0.4111,Uncharacterized lipoprotein yajI,LIPOPROTEIN,OTHER,P46122,False
485,2F66,2.467,0.4111,Suppressor protein STP22 of temperature-sensitive alpha-factor receptor and arginine permease,TRANSPORT PROTEIN,TRANSLOCASES,P25604,False
486,2R55,2.877,0.411,StAR-related lipid transfer protein 5,TRANSPORT PROTEIN,TRANSLOCASES,Q9NSY2,False
487,1YHN,2.466,0.411,Ras-related protein Rab-7a,PROTEIN TRANSPORT,TRANSLOCASES,P51149,False
488,3BKB,2.466,0.411,Proto-oncogene tyrosine-protein kinase Fes/Fps,TRANSFERASE,TRANSFERASES,FES_HUMAN,False
489,2QNC,2.466,0.411,Recombination endonuclease VII,Hydrolase/DNA,HYDROLASES,P13340,False
490,2AAO,2.466,0.411,Calcium-dependent protein kinase 1,TRANSFERASE,TRANSFERASES,Q06850,False
491,1YVW,2.463,0.4106,Phosphoribosyl-ATP pyrophosphatase,HYDROLASE,HYDROLASES,Q81G00,False
492,1HTY,2.463,0.4104,Alpha-mannosidase 2,HYDROLASE,HYDROLASES,Q24451,False
493,2A7S,2.463,0.4104,Probable propionyl-CoA carboxylase beta chain 5,LIGASE,LIGASES,P96885,False
494,1S9C,2.46,0.4101,Peroxisomal multifunctional enzyme type 2,LYASE,LYASES,P51659,False
495,1GK9,2.87,0.41,Penicillin G acylase,ANTIBIOTIC RESISTANCE,HYDROLASES,P06875,False
496,1ML8,2.459,0.4098,Protein yhfA,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P0ADX3,False
497,2QBV,2.454,0.4089,Uncharacterized protein Rv0948c/MT0975,ISOMERASE,ISOMERASES,P64767,False
498,3E1K,2.862,0.4088,Galactose/lactose metabolism regulatory protein GAL80,TRANSCRIPTION,OTHER,Q06433,False
