,Id,Fit,Norm Fit,Name,Keywords,Class,UNIPROT,Trypanosomatida
468,3EPM,3.796,0.292,Thiamine biosynthesis protein thiC,BIOSYNTHETIC PROTEIN,LYASES,Q9A6Q5,False
469,3E4E,2.918,0.2918,Cytochrome P450 2E1,OXIDOREDUCTASE,OXIDOREDUCTASES,CP2E1_HUMAN,False
470,2CU7,2.335,0.2918,Histone H2A deubiquitinase MYSM1,TRANSCRIPTION,HYDROLASES,Q5VVJ2,False
471,1MSW,2.916,0.2916,DNA-directed RNA polymerase,TRANSCRIPTION/DNA/RNA,OTHER,P00573,False
472,2OKK,2.915,0.2915,Glutamate decarboxylase 2,LYASE,LYASES,Q05329,False
473,3FK4,2.915,0.2915,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase",ISOMERASE,ISOMERASES,Q819E8,False
474,1WH4,3.786,0.2912,Interleukin-1 receptor-associated kinase 4,TRANSFERASE,TRANSFERASES,Q8R4K2,False
475,1ZVD,2.908,0.2908,E3 ubiquitin-protein ligase SMURF2,LIGASE,TRANSFERASES,Q9HAU4,False
476,1YEH,2.907,0.2907,"Ig gamma-2A chain C region, A allele",CATALYTIC ANTIBODY,OTHER,P01863,False
477,1ZS6,2.613,0.2904,Nucleoside diphosphate kinase 3,TRANSFERASE,TRANSFERASES,NDK3_HUMAN,False
478,2YQJ,2.903,0.2903,UDP-N-acetylglucosamine pyrophosphorylase,TRANSFERASE,TRANSFERASES,O74933,False
479,1WH6,2.901,0.2901,Homeobox protein cut-like 2,TRANSCRIPTION,OTHER,O14529,False
480,1WOW,2.899,0.2899,Heme oxygenase 2,OXIDOREDUCTASE,OXIDOREDUCTASES,P74133,False
481,2A3F,3.764,0.2895,Nitrophorin-2,TRANSPORT PROTEIN,OTHER,Q26241,False
482,3IG5,4.34,0.2893,Glutamate--cysteine ligase,LIGASE,LIGASES,P32477,False
483,1JYV,2.892,0.2892,Beta-galactosidase,HYDROLASE,HYDROLASES,P00722,False
484,2IE0,4.336,0.2891,Enoyl-[acyl-carrier-protein] reductase [NADH],OXIDOREDUCTASE,OXIDOREDUCTASES,INHA_MYCTU,False
485,2F6H,2.89,0.289,Myosin-2,STRUCTURAL PROTEIN,OTHER,P19524,False
486,2ZBK,2.594,0.2883,Type II DNA topoisomerase VI subunit A,ISOMERASE,ISOMERASES,O05208,False
487,2GRJ,4.323,0.2882,Dephospho-CoA kinase,TRANSFERASE,TRANSFERASES,Q9X1A7,False
488,1UYR,2.593,0.2881,Acetyl-CoA carboxylase,TRANSFERASE,LIGASES,Q00955,False
489,1EYE,4.321,0.288,Dihydropteroate synthase 1,TRANSFERASE,OTHER,P0A578,False
490,1KUK,2.304,0.288,Zinc metalloproteinase/disintegrin,HYDROLASE/HYDROLASE INHIBITOR,OTHER,O57413,False
491,1YXY,2.585,0.2872,Putative N-acetylmannosamine-6-phosphate 2-epimerase,ISOMERASE,ISOMERASES,P65522,False
492,1AOR,4.016,0.2868,Tungsten-containing aldehyde ferredoxin oxidoreductase,OXIDOREDUCTASE,OXIDOREDUCTASES,Q51739,False
493,2YUB,2.865,0.2865,LIM domain kinase 2,TRANSFERASE,TRANSFERASES,O54785,False
494,1UFZ,3.434,0.2861,HBS1-like protein,TRANSLATION,HYDROLASES,Q69ZS7,False
495,1B8X,2.288,0.286,Glutathione S-transferase class-mu 26 kDa isozyme,SIGNAL PROTEIN,TRANSFERASES,P08515,False
496,1FML,3.995,0.2854,Retinol dehydratase,TRANSFERASE,OTHER,Q26490,False
497,1IZO,4.28,0.2853,Cytochrome P450 152A1,OXIDOREDUCTASE,OXIDOREDUCTASES,O31440,False
