,Id,Fit,Norm Fit,Name,Keywords,Class,UNIPROT,Trypanosomatida
465,2YUM,3.47,0.347,ZZ-type zinc finger-containing protein 3,TRANSCRIPTION,OTHER,Q8IYH5,False
466,2DFD,2.773,0.3467,"Malate dehydrogenase, mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,P40926,False
467,1LFG,2.773,0.3467,Lactotransferrin,TRANSFERRIN,TRANSFERASES,TRFL_HUMAN,False
468,1WHK,3.81,0.3464,CAP-Gly domain-containing linker protein 4,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q8CI96,False
469,2H8R,2.769,0.3461,Hepatocyte nuclear factor 1-beta,TRANSCRIPTION ACTIVATOR/DNA,OTHER,HNF1B_HUMAN,False
470,2B9H,2.418,0.3455,Mitogen-activated protein kinase FUS3,TRANSFERASE,TRANSFERASES,P16892,False
471,1FCG,2.764,0.3454,Low affinity immunoglobulin gamma Fc region receptor II-a,"IMMUNE SYSTEM, MEMBRANE PROTEIN",TRANSLOCASES,FCG2A_HUMAN,False
472,2P5D,2.763,0.3454,UPF0310 protein MJECL36,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q60257,False
473,2CVO,2.763,0.3454,"Probable N-acetyl-gamma-glutamyl-phosphate reductase, chloroplastic",OXIDOREDUCTASE,OXIDOREDUCTASES,Q6AV34,False
474,1BIN,2.416,0.3452,Leghemoglobin A,OXYGEN TRANSPORT,LIGASES,P02238,False
475,2OH4,2.752,0.344,Vascular endothelial growth factor receptor 2,TRANSFERASE,TRANSFERASES,P35968,False
476,1MRO,2.75,0.3437,Methyl-coenzyme M reductase I subunit alpha,METHANOGENESIS,OXIDOREDUCTASES,P11558,False
477,2COG,3.779,0.3436,"Branched-chain-amino-acid aminotransferase, cytosolic",TRANSFERASE,TRANSFERASES,BCAT1_HUMAN,False
478,1TT4,2.746,0.3433,Carboxylate-amine ligase ybdK,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q8ZR41,False
479,2VXQ,2.401,0.3431,Pollen allergen Phl p 2,ALLERGEN,OTHER,P43214,False
480,1L5J,2.743,0.3429,Aconitate hydratase 2,LYASE,LYASES,P36683,False
481,1RKH,3.426,0.3426,Vitamin D3 receptor,hormone/growth factor receptor,OTHER,P13053,False
482,9AAT,2.741,0.3426,"Aspartate aminotransferase, mitochondrial",TRANSFERASE(AMINOTRANSFERASE),TRANSFERASES,P00508,False
483,1X6G,3.063,0.3403,Megakaryocyte-associated tyrosine-protein kinase,SIGNALING PROTEIN,OTHER,MATK_HUMAN,False
484,2PP4,2.719,0.3399,Protein CBFA2T1,TRANSCRIPTION,OTHER,MTG8_HUMAN,False
485,1FAW,2.718,0.3398,Hemoglobin subunit alpha-A,OXYGEN STORAGE/TRANSPORT,OTHER,P01989,False
486,2O2J,2.712,0.339,Tryptophan synthase beta chain,LYASE,LYASES,P66984,False
487,2JN9,3.728,0.3389,Uncharacterized protein ykvR,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,O31683,False
488,1OFU,2.705,0.3381,Cell division protein ftsZ,BACTERIAL CELL DIVISION INHIBITOR,TRANSFERASES,P47204,False
489,1YE8,2.704,0.338,Nucleoside-triphosphatase THEP1,"SIGNALING PROTEIN, TRANSFERASE",TRANSFERASES,O67322,False
490,3B7N,2.704,0.338,CRAL-TRIO domain-containing protein YKL091C,SIGNALING PROTEIN,OTHER,P33324,False
491,3BLV,3.038,0.3376,"Isocitrate dehydrogenase [NAD] subunit 1, mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,P28834,False
492,1UJO,2.363,0.3375,Transgelin,STRUCTURAL PROTEIN,OTHER,P37804,False
493,1CBF,2.688,0.336,Cobalt-precorrin-4 C(11)-methyltransferase,METHYLTRANSFERASE,TRANSFERASES,O87696,False
494,1JH6,3.691,0.3356,Cyclic phosphodiesterase,HYDROLASE,HYDROLASES,O04147,False
495,3E7W,2.01,0.335,D-alanine--poly(phosphoribitol) ligase subunit 1,LIGASE,LIGASES,P39581,False
496,1TU8,3.677,0.3343,Glutathione S-transferase 2,TRANSFERASE,TRANSFERASES,P46427,False
497,1V0P,2.672,0.334,Cell division control protein 2 homolog,TRANSFERASE,TRANSFERASES,Q07785,False
