,Id,Fit,Norm Fit,Name,Keywords,Class,UNIPROT,Trypanosomatida
468,1VLU,2.415,0.345,Gamma-glutamyl phosphate reductase,OXIDOREDUCTASE,OXIDOREDUCTASES,P54885,False
469,1YCN,2.759,0.3449,Annexin D1,METAL BINDING PROTEIN,OTHER,Q9SYT0,False
470,2B7M,2.759,0.3448,Exocyst complex component EXO70,ENDOCYTOSIS/EXOCYTOSIS,OTHER,P19658,False
471,2GE9,2.413,0.3447,Tyrosine-protein kinase BTK,TRANSFERASE,TRANSFERASES,BTK_HUMAN,False
472,3FPQ,2.754,0.3443,Serine/threonine-protein kinase WNK1,ERROR try this entry again,OTHER,Q9JIH7,False
473,2BCG,2.407,0.3438,Rab GDP-dissociation inhibitor,PROTEIN TRANSPORT,TRANSLOCASES,P39958,False
474,2PNC,2.744,0.343,"Primary amine oxidase, liver isozyme",OXIDOREDUCTASE,OXIDOREDUCTASES,Q29437,False
475,1KGL,2.743,0.3428,Retinol-binding protein 1,LIPID BINDING PROTEIN,OTHER,P02696,False
476,2RFJ,2.397,0.3424,Bromodomain testis-specific protein,TRANSCRIPTION REGULATOR,OTHER,Q58F21,False
477,2C62,2.395,0.3422,Activated RNA polymerase II transcriptional coactivator p15,TRANSCRIPTION,OTHER,P53999,False
478,1TVM,2.392,0.3418,Galactitol-specific phosphotransferase enzyme IIB component,TRANSFERASE,TRANSFERASES,P0A436,False
479,1YKW,2.731,0.3414,Ribulose bisphosphate carboxylase-like protein,UNKNOWN FUNCTION,OTHER,Q8KBL4,False
480,2AYL,2.731,0.3414,Prostaglandin G/H synthase 1,OXIDOREDUCTASE,OXIDOREDUCTASES,P05979,False
481,1RYM,2.731,0.3413,"Chloroplastic group IIB intron splicing facilitator CRS2, chloroplastic",TRANSLATION,TRANSLOCASES,Q9M5P4,False
482,2E3X,2.729,0.3412,Coagulation factor X-activating enzyme heavy chain,"HYDROLASE, BLOOD CLOTTING, TOXIN",HYDROLASES,Q7LZ61,False
483,1F6T,2.727,0.3408,"Nucleoside diphosphate kinase, cytosolic",TRANSFERASE,TRANSFERASES,P22887,False
484,1YLE,2.383,0.3404,Arginine N-succinyltransferase subunit alpha,TRANSFERASE,TRANSFERASES,P80357,False
485,1WLE,2.719,0.3399,"Seryl-tRNA synthetase, mitochondrial",LIGASE,LIGASES,Q9N0F3,False
486,1VB6,3.398,0.3398,Heme-regulated cyclic AMP phosphodiesterase,SIGNALING PROTEIN,OTHER,P76129,False
487,2VTQ,2.379,0.3398,Cell division protein kinase 2,TRANSFERASE,TRANSFERASES,P24941,False
488,1RQE,2.714,0.3393,Methylmalonyl-CoA carboxyltransferase 5S subunit,TRANSFERASE,TRANSFERASES,Q70AC7,False
489,2W48,2.364,0.3377,Sorbitol operon regulator,TRANSCRIPTION,OTHER,P37078,False
490,1P9P,2.701,0.3376,tRNA,TRANSFERASE,TRANSFERASES,P0A876,False
491,1MKY,2.363,0.3375,GTP-binding protein engA,LIGAND BINDING PROTEIN,TRANSLOCASES,Q9X1F8,False
492,1OUU,2.695,0.3369,Hemoglobin subunit alpha-1,OXYGEN TRANSPORT,LIGASES,P02019,False
493,1R6U,2.359,0.3369,"Tryptophanyl-tRNA synthetase, cytoplasmic",LIGASE,LIGASES,P23381,False
494,1JIP,2.69,0.3363,6-deoxyerythronolide B hydroxylase,HYDROLASE,HYDROLASES,Q00441,False
495,1K27,2.69,0.3362,S-methyl-5-thioadenosine phosphorylase,TRANSFERASE,TRANSFERASES,Q13126,False
496,1H9T,2.688,0.3361,Fatty acid metabolism regulator protein,TRANSCRIPTIONAL REGULATION,OTHER,P0A8V6,False
497,2R6W,2.687,0.3359,Estrogen receptor,TRANSCRIPTION,OTHER,ESR1_HUMAN,False
498,1P7G,2.686,0.3358,Superoxide dismutase [Fe],OXIDOREDUCTASE,OXIDOREDUCTASES,O93724,False
