,Id,Fit,Norm Fit,Name,Keywords,Class,UNIPROT,Trypanosomatida
463,3CU7,4.976,0.622,Complement C5,IMMUNE SYSTEM,OTHER,P01031,False
464,2DO1,4.352,0.6217,SAP domain-containing ribonucleoprotein,GENE REGULATION,OTHER,P82979,False
465,2ED7,4.348,0.6211,Netrin receptor DCC,APOPTOSIS,OTHER,P43146,False
466,1WDM,4.348,0.6211,Fatty acid oxidation complex subunit alpha,"LYASE,OXIDOREDUCTASE/TRANSFERASE",OXIDOREDUCTASES,P28793,False
467,2CSJ,4.347,0.6209,Tight junction protein ZO-2,CELL ADHESION,OTHER,Q9Z0U1,False
468,1N60,4.344,0.6206,Carbon monoxide dehydrogenase small chain,OXIDOREDUCTASE,OXIDOREDUCTASES,P19921,False
469,2GOY,4.344,0.6205,Phosphoadenosine phosphosulfate reductase,OXIDOREDUCTASE,OXIDOREDUCTASES,O05927,False
470,2C62,4.343,0.6204,Activated RNA polymerase II transcriptional coactivator p15,TRANSCRIPTION,OTHER,P53999,False
471,1B0N,4.342,0.6202,HTH-type transcriptional regulator sinR,TRANSCRIPTION REGULATOR,OTHER,P06533,False
472,2ACM,4.34,0.6201,Mucin-1,STRUCTURAL PROTEIN,OTHER,P15941,False
473,2YW2,4.34,0.6199,Phosphoribosylamine--glycine ligase,LIGASE,LIGASES,O66949,False
474,1ZDE,4.339,0.6198,DNA polymerase III subunit alpha,TRANSFERASE,TRANSFERASES,P74750,False
475,1Q2H,4.958,0.6197,SH2B adapter protein 2,SIGNALING PROTEIN,OTHER,O14492,False
476,1UGR,4.338,0.6197,Cobalt-containing nitrile hydratase subunit alpha,LYASE,LYASES,Q7SID2,False
477,3BH6,4.337,0.6195,ADP-ribosylation factor-like protein 3,SIGNALING PROTEIN,OTHER,Q9WUL7,False
478,2QC3,5.574,0.6194,Malonyl CoA-acyl carrier protein transacylase,TRANSFERASE,TRANSFERASES,P63458,False
479,1KAR,4.332,0.6189,Histidinol dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P06988,False
480,1YAF,4.332,0.6188,Thiaminase-2,TRANSCRIPTION,OTHER,P25052,False
481,2POC,4.33,0.6186,Glucosamine--fructose-6-phosphate aminotransferase [isomerizing],TRANSFERASE,TRANSFERASES,P53704,False
482,3GYR,5.558,0.6175,Phenoxazinone synthase,OXIDOREDUCTASE,OXIDOREDUCTASES,Q53692,False
483,2K2Q,4.94,0.6175,Tyrocidine synthetase 3,Ligase/Hydrolase,LIGASES,O30409,False
484,1P6P,4.317,0.6167,"Fatty acid-binding protein, liver",LIPID BINDING PROTEIN,OTHER,P83409,False
485,2VXQ,4.315,0.6164,Pollen allergen Phl p 2,ALLERGEN,OTHER,P43214,False
486,2IZO,4.315,0.6164,Flap structure-specific endonuclease,HYDROLASE,HYDROLASES,Q980U8,False
487,1F0N,5.547,0.6163,Antigen 85-B,TRANSFERASE,TRANSFERASES,P0C5B9,False
488,1I11,4.313,0.6162,Transcription factor SOX-5,DNA BINDING PROTEIN,OTHER,P35710,False
489,2H00,4.312,0.616,Putative methyltransferase METT10D,TRANSFERASE,TRANSFERASES,Q86W50,False
490,1ZVS,4.311,0.6158,Beta-2-microglobulin,IMMUNE SYSTEM,OTHER,P61769,False
491,1UN8,4.307,0.6153,Dihydroxyacetone kinase,TRANSFERASE,TRANSFERASES,P45510,False
492,2PL5,4.914,0.6143,Homoserine O-acetyltransferase,TRANSFERASE,TRANSFERASES,Q8F4I0,False
493,2C7Y,4.298,0.614,"3-ketoacyl-CoA thiolase 2, peroxisomal",TRANSFERASE,TRANSFERASES,Q56WD9,False
494,2A9E,5.523,0.6137,Catalase,OXIDOREDUCTASE,OXIDOREDUCTASES,P77872,False
495,1NJ8,4.295,0.6136,Prolyl-tRNA synthetase,LIGASE,LIGASES,Q58635,False
496,2C0O,9.811,0.6132,Tyrosine-protein kinase HCK,TRANSFERASE,TRANSFERASES,HCK_HUMAN,False
497,3BNB,4.293,0.6132,Seed lipoxygenase-1,OXIDOREDUCTASE,OXIDOREDUCTASES,P08170,False
