,Id,Fit,Norm Fit,Name,Keywords,Class,UNIPROT,Trypanosomatida
462,1ZN8,2.948,0.1843,Adenine phosphoribosyltransferase,TRANSFERASE,TRANSFERASES,P07741,False
463,1XC3,2.764,0.1843,Putative fructokinase,TRANSFERASE,TRANSFERASES,O05510,False
464,1CLC,2.941,0.1838,Endoglucanase D,GLYCOSYL HYDROLASE,HYDROLASES,P0C2S4,False
465,1KZG,2.939,0.1837,Cell division control protein 42 homolog,SIGNALING PROTEIN,OTHER,CDC42_HUMAN,False
466,1G8E,2.932,0.1833,Transcriptional activator flhD,TRANSCRIPTION,OTHER,P0A8S9,False
467,1IVS,2.747,0.1832,Valyl-tRNA synthetase,LIGASE/RNA,LIGASES,P96142,False
468,2JET,2.564,0.1832,Chymotrypsinogen B,HYDROLASE,HYDROLASES,P07338,False
469,1PL7,3.846,0.1831,Sorbitol dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,DHSO_HUMAN,False
470,1EZR,2.745,0.183,Inosine-uridine preferring nucleoside hydrolase,HYDROLASE,HYDROLASES,P83851,True
471,2ZM0,2.923,0.1827,6-aminohexanoate-dimer hydrolase,HYDROLASE,HYDROLASES,P07061,False
472,1CBO,2.737,0.1825,Cholesterol oxidase,FLAVOENZYME,OXIDOREDUCTASES,P12676,False
473,1G87,2.371,0.1824,Endoglucanase G,HYDROLASE,HYDROLASES,P37700,False
474,1J2R,2.734,0.1823,Isochorismatase family protein yecD,"Structural genomics, unknown function",OTHER,P0ADI7,False
475,2C00,2.916,0.1822,Biotin carboxylase,LIGASE,LIGASES,P37798,False
476,2B7Y,2.369,0.1822,Favin,LECTIN,OXIDOREDUCTASES,P02871,False
477,1LJR,2.183,0.1819,Glutathione S-transferase theta-2,TRANSFERASE,TRANSFERASES,GSTT2_HUMAN,False
478,2HO4,4.725,0.1817,Haloacid dehalogenase-like hydrolase domain-containing protein 2,HYDROLASE,HYDROLASES,Q3UGR5,False
479,1NPB,2.725,0.1817,Glutathione transferase fosA,TRANSFERASE,TRANSFERASES,Q56415,False
480,2DBB,2.722,0.1815,Uncharacterized HTH-type transcriptional regulator PH0061,TRANSCRIPTIONAL REGULATOR,OTHER,O57802,False
481,1AOR,2.538,0.1813,Tungsten-containing aldehyde ferredoxin oxidoreductase,OXIDOREDUCTASE,OXIDOREDUCTASES,Q51739,False
482,1FRB,2.899,0.1812,Aldose reductase-related protein 2,OXIDOREDUCTASE (NADP),OXIDOREDUCTASES,P45377,False
483,1JPU,2.526,0.1804,Glycerol dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P32816,False
484,1HRD,2.874,0.1796,NAD-specific glutamate dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P24295,False
485,2BK0,2.872,0.1795,Major allergen Api g 1,ALLERGEN,OTHER,P49372,False
486,2ZYD,2.857,0.1785,"6-phosphogluconate dehydrogenase, decarboxylating",OXIDOREDUCTASE,OXIDOREDUCTASES,P00350,False
487,1OJH,2.32,0.1785,NblA protein,PROTEIN BINDING,OTHER,Q8YNP7,False
488,1R8G,3.209,0.1783,Carboxylate-amine ligase ybdK,LIGASE,LIGASES,P77213,False
489,3F3V,2.484,0.1774,Proto-oncogene tyrosine-protein kinase Src,TRANSFERASE,TRANSFERASES,P00523,False
490,1EE9,2.303,0.1772,Methylenetetrahydrofolate dehydrogenase [NAD+],OXIDOREDUCTASE,OXIDOREDUCTASES,Q02046,False
491,1OIZ,2.827,0.1767,Alpha-tocopherol transfer protein,TRANSPORT,TRANSLOCASES,P49638,False
492,1X59,2.292,0.1763,"Histidyl-tRNA synthetase, cytoplasmic",PROTEIN BINDING,OTHER,P12081,False
493,1PZ0,3.345,0.176,Protein iolS,OXIDOREDUCTASE,OXIDOREDUCTASES,P46336,False
494,1SJP,2.64,0.176,60 kDa chaperonin 2,CHAPERONE,OTHER,P0A520,False
495,1BIP,2.463,0.1759,Alpha-amylase/trypsin inhibitor,SERINE PROTEINASE INHIBITOR,OTHER,P01087,False
496,1G8J,2.11,0.1759,Arsenite oxidase large subunit,OXIDOREDUCTASE,OXIDOREDUCTASES,Q7SIF4,False
497,1YAE,2.986,0.1757,"Glutamate receptor, ionotropic kainate 1",MEMBRANE PROTEIN,TRANSLOCASES,P39086,False
498,2IEE,2.986,0.1757,Probable ABC transporter extracellular-binding protein yckB,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P42400,False
